,userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount
9714,1215,339,40,18,0,2481,4,872.0,2
9715,1215,339,40,18,0,2552,0,0.0,0
9716,1215,339,40,18,0,5025,9,575.0,0
9717,1215,339,40,18,0,12161,6,520.0,5
9718,1215,339,40,18,0,18215,11,2560.0,0
9719,1216,175,22,0,0,2483,2,269.0,3
9720,1216,175,22,0,0,3333,2,1215.0,0
9721,1216,175,22,0,0,3463,6,2165.0,3
9722,1219,353,54,13,2,2487,1,0.0,0
9723,1219,353,54,13,2,3550,4,0.0,0
9724,1219,353,54,13,2,3551,1,0.0,0
9725,1219,353,54,13,2,3554,1,0.0,0
9726,1219,353,54,13,2,3628,3,3368.0,0
9727,1219,353,54,13,2,3751,5,0.0,0
9728,1219,353,54,13,2,6066,2,461.0,3
9729,1219,353,54,13,2,6215,1,0.0,2
9730,1219,353,54,13,2,6246,2,0.0,1
9731,1219,353,54,13,2,17195,4,704.0,0
9732,1219,353,54,13,2,23828,2,146.0,0
9733,1219,353,54,13,2,26194,1,55.0,4
9734,1219,353,54,13,2,69761,0,103.0,2
9735,1219,353,54,13,2,94912,1,100.0,0
9736,1220,68,7,17,0,8167,7,713.0,2
9737,1220,68,7,17,0,14523,6,743.0,2
9738,1224,437,39,5,0,3489,5,3416.0,0
9739,1224,437,39,5,0,4276,7,1296.0,4
9740,1224,437,39,5,0,5042,4,3100.0,1
9741,1224,437,39,5,0,5150,4,1180.0,1
9742,1225,111,3,2,0,22732,2,213.0,0
9743,1227,170,13,1,0,2493,13,640.0,2
9744,1227,170,13,1,0,24211,7,800.0,3
9745,1227,170,13,1,0,34966,3,91.0,0
9746,1229,526,34,11,0,2979,0,0.0,4
9747,1229,526,34,11,0,3229,0,0.0,0
9748,1229,526,34,11,0,3256,2,0.0,0
9749,1229,526,34,11,0,3266,5,0.0,4
9750,1229,526,34,11,0,12006,1,0.0,1
9751,1229,526,34,11,0,25166,4,0.0,3
9752,1229,526,34,11,0,27059,7,0.0,2
9753,1229,526,34,11,0,27473,2,0.0,1
9754,1229,526,34,11,0,60136,2,0.0,3
9755,1229,526,34,11,0,60387,1,0.0,3
9756,1229,526,34,11,0,66064,2,0.0,0
9757,1229,526,34,11,0,104176,1,0.0,1
9758,1229,526,34,11,0,104911,5,0.0,4
9759,1246,101,7,1,0,4607,1,0.0,0
9760,1247,158,8,7,0,12938,5,233.0,2
9761,1247,158,8,7,0,16201,2,0.0,0
9762,1247,158,8,7,0,88396,2,52.0,7
9763,1248,173,25,2,0,2563,4,1250.0,5
9764,1248,173,25,2,0,15832,1,0.0,2
9765,1248,173,25,2,0,15833,0,0.0,0
9766,1248,173,25,2,0,15834,1,0.0,0
9767,1248,173,25,2,0,19655,1,60.0,2
9768,1248,173,25,2,0,28653,0,41.0,2
9769,1248,173,25,2,0,31875,1,0.0,1
9770,1248,173,25,2,0,31878,0,88.0,0
9771,1248,173,25,2,0,32122,2,143.0,1
9772,1248,173,25,2,0,38069,1,158.0,0
9773,1250,559,47,17,0,2572,3,616.0,0
9774,1250,559,47,17,0,2602,3,1092.0,0
9775,1250,559,47,17,0,2603,3,0.0,2
9776,1250,559,47,17,0,2615,5,513.0,5
9777,1250,559,47,17,0,2664,1,0.0,2
9778,1250,559,47,17,0,2746,8,2423.0,4
9779,1250,559,47,17,0,2892,5,2430.0,2
9780,1250,559,47,17,0,2893,13,1326.0,1
9781,1250,559,47,17,0,2976,11,2324.0,2
9782,1250,559,47,17,0,3281,7,424.0,0
9783,1250,559,47,17,0,3307,6,371.0,1
9784,1250,559,47,17,0,3413,3,1195.0,0
9785,1250,559,47,17,0,3672,5,351.0,2
9786,1251,55,31,8,0,2579,0,681.0,0
9787,1251,55,31,8,0,2650,2,712.0,1
9788,1251,55,31,8,0,2849,3,585.0,5
9789,1251,55,31,8,0,6102,3,554.0,2
9790,1251,55,31,8,0,6387,5,551.0,0
9791,1251,55,31,8,0,88473,0,116.0,1
9792,1253,51,2,2,0,2585,1,171.0,3
9793,1256,111,3,2,0,4878,2,1093.0,0
9794,1259,128,14,4,0,6570,5,323.0,3
9795,1260,153,1,0,0,2592,3,1916.0,2
9796,1260,153,1,0,0,16046,7,1955.0,4
9797,1261,188,22,3,0,7868,2,218.0,5
9798,1261,188,22,3,0,16445,2,3302.0,1
9799,1261,188,22,3,0,48291,0,159.0,2
9800,1261,188,22,3,0,48292,0,0.0,1
9801,1265,451,110,19,0,6301,17,0.0,1
9802,1265,451,110,19,0,6415,4,0.0,2
9803,1265,451,110,19,0,7127,4,0.0,0
9804,1265,451,110,19,0,9384,5,0.0,2
9805,1265,451,110,19,0,9481,7,0.0,4
9806,1265,451,110,19,0,9533,4,256.0,5
9807,1265,451,110,19,0,9934,1,0.0,1
9808,1265,451,110,19,0,9967,3,0.0,1
9809,1265,451,110,19,0,24455,2,0.0,0
9810,1265,451,110,19,0,24456,2,0.0,0
9811,1265,451,110,19,0,24457,4,0.0,3
9812,1265,451,110,19,0,24458,4,0.0,0
9813,1266,186,12,0,0,2611,17,1276.0,5
9814,1266,186,12,0,0,3358,5,0.0,2
9815,1270,639,83,42,0,2632,3,0.0,3
9816,1270,639,83,42,0,2636,2,0.0,3
9817,1270,639,83,42,0,2637,2,0.0,0
9818,1270,639,83,42,0,2638,2,0.0,2
9819,1270,639,83,42,0,2970,2,0.0,2
9820,1270,639,83,42,0,3092,1,0.0,0
9821,1270,639,83,42,0,4659,9,4699.0,4
9822,1270,639,83,42,0,29430,1,71.0,4
9823,1270,639,83,42,0,43934,1,180.0,0
9824,1270,639,83,42,0,44024,2,0.0,0
9825,1270,639,83,42,0,47776,16,0.0,1
9826,1270,639,83,42,0,48725,6,0.0,0
9827,1270,639,83,42,0,55319,-1,0.0,0
9828,1270,639,83,42,0,57464,1,0.0,0
9829,1270,639,83,42,0,63034,0,0.0,2
9830,1270,639,83,42,0,87232,9,0.0,0
9831,1270,639,83,42,0,112780,0,0.0,0
9832,1272,21,1,0,0,2635,3,3271.0,4
9833,1279,26,19,0,0,2670,3,1119.0,2
9834,1279,26,19,0,0,5776,2,516.0,0
9835,1283,31,7,0,0,6705,6,676.0,0
9836,1284,21,2,0,0,2675,3,987.0,3
9837,1287,133,6,1,0,2679,4,1036.0,0
9838,1287,133,6,1,0,83200,2,79.0,0
9839,1287,133,6,1,0,112437,0,0.0,0
9840,1287,133,6,1,0,113279,0,0.0,0
9841,1287,133,6,1,0,113287,0,0.0,0
9842,1290,38,30,2,0,2685,2,0.0,0
9843,1291,303,214,15,0,2688,7,912.0,4
9844,1291,303,214,15,0,2854,4,899.0,0
9845,1291,303,214,15,0,3059,6,314.0,0
9846,1291,303,214,15,0,3599,5,114.0,2
9847,1291,303,214,15,0,5690,7,2263.0,3
9848,1291,303,214,15,0,5715,3,0.0,0
9849,1291,303,214,15,0,7706,2,386.0,2
9850,1291,303,214,15,0,11957,0,135.0,1
9851,1291,303,214,15,0,12091,1,0.0,1
9852,1291,303,214,15,0,13498,2,212.0,0
9853,1291,303,214,15,0,18527,2,0.0,0
9854,1291,303,214,15,0,18909,2,317.0,1
9855,1291,303,214,15,0,20777,4,159.0,1
9856,1291,303,214,15,0,41450,4,766.0,0
9857,1291,303,214,15,0,46754,4,438.0,0
9858,1291,303,214,15,0,58165,3,133.0,0
9859,1291,303,214,15,0,58772,10,724.0,3
9860,1291,303,214,15,0,61884,1,0.0,0
9861,1291,303,214,15,0,66755,5,215.0,0
9862,1291,303,214,15,0,101579,1,77.0,0
9863,1303,11,2,0,0,2706,1,0.0,0
9864,1307,4128,5025,600,10,2713,9,0.0,1
9865,1307,4128,5025,600,10,2714,0,0.0,0
9866,1307,4128,5025,600,10,2719,16,0.0,7
9867,1307,4128,5025,600,10,2720,3,0.0,0
9868,1307,4128,5025,600,10,2846,12,2362.0,3
9869,1307,4128,5025,600,10,3004,3,0.0,0
9870,1307,4128,5025,600,10,3157,1,0.0,2
9871,1307,4128,5025,600,10,3231,1,0.0,0
9872,1307,4128,5025,600,10,3271,8,2350.0,0
9873,1307,4128,5025,600,10,3355,4,0.0,1
9874,1307,4128,5025,600,10,3505,6,0.0,7
9875,1307,4128,5025,600,10,3507,5,0.0,4
9876,1307,4128,5025,600,10,3509,3,0.0,0
9877,1307,4128,5025,600,10,3538,2,0.0,5
9878,1307,4128,5025,600,10,3587,0,0.0,1
9879,1307,4128,5025,600,10,3619,7,0.0,2
9880,1307,4128,5025,600,10,3620,1,0.0,0
9881,1307,4128,5025,600,10,3657,8,0.0,4
9882,1307,4128,5025,600,10,3722,0,0.0,0
9883,1307,4128,5025,600,10,3791,0,0.0,2
9884,1307,4128,5025,600,10,3832,1,0.0,0
9885,1307,4128,5025,600,10,3970,1,0.0,4
9886,1307,4128,5025,600,10,3981,8,0.0,4
9887,1307,4128,5025,600,10,4031,8,0.0,0
9888,1307,4128,5025,600,10,4070,3,0.0,6
9889,1307,4128,5025,600,10,4143,3,0.0,5
9890,1307,4128,5025,600,10,4152,2,0.0,2
9891,1307,4128,5025,600,10,4197,3,0.0,0
9892,1307,4128,5025,600,10,4225,3,380.0,5
9893,1307,4128,5025,600,10,4552,16,0.0,5
9894,1307,4128,5025,600,10,4576,9,0.0,1
9895,1307,4128,5025,600,10,4694,2,379.0,0
9896,1307,4128,5025,600,10,4990,4,0.0,2
9897,1307,4128,5025,600,10,5160,13,2431.0,0
9898,1307,4128,5025,600,10,5180,0,0.0,1
9899,1307,4128,5025,600,10,5237,1,0.0,0
9900,1307,4128,5025,600,10,5393,1,0.0,4
9901,1307,4128,5025,600,10,5417,14,0.0,0
9902,1307,4128,5025,600,10,5503,3,246.0,4
9903,1307,4128,5025,600,10,5692,4,0.0,1
9904,1307,4128,5025,600,10,5770,2,0.0,5
9905,1307,4128,5025,600,10,5904,5,0.0,5
9906,1307,4128,5025,600,10,5944,2,0.0,1
9907,1307,4128,5025,600,10,6115,1,0.0,0
9908,1307,4128,5025,600,10,6116,3,0.0,0
9909,1307,4128,5025,600,10,6207,9,0.0,6
9910,1307,4128,5025,600,10,6258,3,0.0,1
9911,1307,4128,5025,600,10,6593,5,0.0,3
9912,1307,4128,5025,600,10,6690,4,267.0,1
9913,1307,4128,5025,600,10,6808,3,0.0,4
9914,1307,4128,5025,600,10,6869,8,0.0,1
9915,1307,4128,5025,600,10,6941,7,0.0,4
9916,1307,4128,5025,600,10,6994,14,0.0,3
9917,1307,4128,5025,600,10,7010,1,0.0,1
9918,1307,4128,5025,600,10,7021,1,0.0,1
9919,1307,4128,5025,600,10,7181,3,0.0,9
9920,1307,4128,5025,600,10,7323,6,0.0,4
9921,1307,4128,5025,600,10,7712,1,119.0,1
9922,1307,4128,5025,600,10,7777,10,0.0,4
9923,1307,4128,5025,600,10,7999,4,2261.0,3
9924,1307,4128,5025,600,10,8259,8,0.0,4
9925,1307,4128,5025,600,10,8298,6,0.0,0
9926,1307,4128,5025,600,10,8370,4,701.0,1
9927,1307,4128,5025,600,10,8871,5,0.0,8
9928,1307,4128,5025,600,10,9899,6,0.0,5
9929,1307,4128,5025,600,10,10385,3,234.0,2
9930,1307,4128,5025,600,10,12608,4,0.0,0
9931,1307,4128,5025,600,10,12610,1,160.0,2
9932,1307,4128,5025,600,10,12649,13,0.0,2
9933,1307,4128,5025,600,10,12794,2,0.0,2
9934,1307,4128,5025,600,10,13231,3,0.0,1
9935,1307,4128,5025,600,10,13285,4,0.0,0
9936,1307,4128,5025,600,10,13434,3,0.0,8
9937,1307,4128,5025,600,10,13835,1,0.0,0
9938,1307,4128,5025,600,10,13837,8,0.0,3
9939,1307,4128,5025,600,10,14027,1,0.0,1
9940,1307,4128,5025,600,10,14166,4,0.0,0
9941,1307,4128,5025,600,10,14311,1,0.0,2
9942,1307,4128,5025,600,10,14373,1,87.0,4
9943,1307,4128,5025,600,10,14766,3,0.0,0
9944,1307,4128,5025,600,10,15190,4,0.0,6
9945,1307,4128,5025,600,10,15304,2,0.0,6
9946,1307,4128,5025,600,10,18303,8,0.0,2
9947,1307,4128,5025,600,10,55371,1,210.0,0
9948,1313,141,3,1,0,2711,4,135.0,1
9949,1313,141,3,1,0,2779,1,0.0,0
9950,1313,141,3,1,0,9911,1,200.0,3
9951,1313,141,3,1,0,16051,1,209.0,0
9952,1314,76,6,3,0,4908,5,248.0,5
9953,1320,330,67,73,0,2730,15,2066.0,0
9954,1320,330,67,73,0,2962,5,2301.0,3
9955,1320,330,67,73,0,6453,5,739.0,1
9956,1320,330,67,73,0,6637,3,601.0,0
9957,1320,330,67,73,0,12144,1,0.0,1
9958,1320,330,67,73,0,57723,1,0.0,0
9959,1324,36,3,0,0,2740,2,0.0,1
9960,1327,179,26,147,0,3888,1,660.0,1
9961,1327,179,26,147,0,6891,2,408.0,4
9962,1327,179,26,147,0,11253,5,123.0,2
9963,1327,179,26,147,0,33357,1,987.0,0
9964,1329,1665,335,91,5,2756,2,0.0,0
9965,1329,1665,335,91,5,2761,2,0.0,2
9966,1329,1665,335,91,5,2767,4,0.0,2
9967,1329,1665,335,91,5,2797,2,0.0,0
9968,1329,1665,335,91,5,2802,1,0.0,0
9969,1329,1665,335,91,5,2805,5,0.0,2
9970,1329,1665,335,91,5,2837,1,0.0,0
9971,1329,1665,335,91,5,2838,1,0.0,0
9972,1329,1665,335,91,5,2872,1,0.0,0
9973,1329,1665,335,91,5,2914,9,3995.0,2
9974,1329,1665,335,91,5,2915,4,253.0,4
9975,1329,1665,335,91,5,2935,4,0.0,3
9976,1329,1665,335,91,5,3067,3,0.0,0
9977,1329,1665,335,91,5,3078,6,0.0,2
9978,1329,1665,335,91,5,3080,11,373.0,4
9979,1329,1665,335,91,5,3096,2,0.0,0
9980,1329,1665,335,91,5,3211,3,0.0,8
9981,1329,1665,335,91,5,3244,14,1931.0,3
9982,1329,1665,335,91,5,3388,4,0.0,8
9983,1329,1665,335,91,5,3399,6,0.0,2
9984,1329,1665,335,91,5,3420,1,0.0,0
9985,1329,1665,335,91,5,3421,2,0.0,0
9986,1329,1665,335,91,5,3503,2,0.0,3
9987,1329,1665,335,91,5,4079,11,0.0,4
9988,1329,1665,335,91,5,4257,4,0.0,3
9989,1329,1665,335,91,5,4660,1,0.0,7
9990,1329,1665,335,91,5,4926,12,0.0,5
9991,1329,1665,335,91,5,5312,0,0.0,0
9992,1329,1665,335,91,5,5967,4,901.0,3
9993,1329,1665,335,91,5,6698,2,559.0,0
9994,1329,1665,335,91,5,7647,1,382.0,3
9995,1329,1665,335,91,5,14592,0,0.0,4
9996,1329,1665,335,91,5,16716,0,0.0,0
9997,1329,1665,335,91,5,19278,1,0.0,0
9998,1329,1665,335,91,5,23820,4,0.0,2
9999,1329,1665,335,91,5,23899,0,0.0,2
10000,1329,1665,335,91,5,24198,0,0.0,0
10001,1329,1665,335,91,5,24207,5,0.0,1
10002,1329,1665,335,91,5,24479,0,0.0,8
10003,1329,1665,335,91,5,27129,0,0.0,2
10004,1329,1665,335,91,5,33931,2,671.0,2
10005,1329,1665,335,91,5,38126,2,438.0,0
10006,1329,1665,335,91,5,38423,1,414.0,6
10007,1329,1665,335,91,5,38428,0,0.0,0
10008,1329,1665,335,91,5,48807,5,470.0,0
10009,1329,1665,335,91,5,62859,1,185.0,5
10010,1329,1665,335,91,5,62968,10,705.0,2
10011,1329,1665,335,91,5,65068,0,0.0,2
10012,1329,1665,335,91,5,65626,1,0.0,2
10013,1329,1665,335,91,5,65627,0,0.0,0
10014,1329,1665,335,91,5,67525,3,195.0,1
10015,1329,1665,335,91,5,71857,6,172.0,8
10016,1329,1665,335,91,5,71990,1,183.0,2
10017,1329,1665,335,91,5,71991,0,0.0,0
10018,1329,1665,335,91,5,80594,0,0.0,0
10019,1329,1665,335,91,5,87898,3,0.0,5
10020,1329,1665,335,91,5,88538,1,0.0,3
10021,1329,1665,335,91,5,88671,0,0.0,0
10022,1329,1665,335,91,5,92594,1,52.0,0
10023,1329,1665,335,91,5,92595,1,79.0,0
10024,1329,1665,335,91,5,92605,1,0.0,1
10025,1329,1665,335,91,5,93471,1,0.0,1
10026,1329,1665,335,91,5,93549,0,0.0,9
10027,1329,1665,335,91,5,93579,1,68.0,5
10028,1329,1665,335,91,5,104629,2,0.0,3
10029,1329,1665,335,91,5,111321,0,0.0,2
10030,1329,1665,335,91,5,111954,0,0.0,1
10031,1329,1665,335,91,5,112373,1,0.0,0
10032,1330,106,2,0,0,4401,1,703.0,0
10033,1334,81,6,0,0,2765,6,0.0,2
10034,1334,81,6,0,0,2799,2,0.0,1
10035,1336,31,1,0,0,2768,6,1785.0,0
10036,1342,106,7,0,0,2796,0,0.0,1
10037,1342,106,7,0,0,44946,1,42.0,2
10038,1343,101,58,0,0,2823,4,261.0,0
10039,1343,101,58,0,0,3171,3,541.0,4
10040,1344,101,3,3,0,47638,0,0.0,0
10041,1347,1775,126,58,0,2926,4,0.0,0
10042,1347,1775,126,58,0,5149,5,1070.0,0
10043,1347,1775,126,58,0,6499,5,564.0,1
10044,1347,1775,126,58,0,6688,8,631.0,1
10045,1347,1775,126,58,0,6866,2,0.0,0
10046,1347,1775,126,58,0,7052,2,0.0,0
10047,1347,1775,126,58,0,7062,0,0.0,1
10048,1347,1775,126,58,0,7431,2,0.0,0
10049,1347,1775,126,58,0,7568,7,0.0,0
10050,1347,1775,126,58,0,7845,12,1577.0,6
10051,1347,1775,126,58,0,7932,7,0.0,3
10052,1347,1775,126,58,0,7937,0,0.0,3
10053,1347,1775,126,58,0,8090,7,716.0,5
10054,1347,1775,126,58,0,8468,2,293.0,1
10055,1347,1775,126,58,0,10892,5,367.0,1
10056,1347,1775,126,58,0,10903,2,0.0,0
10057,1347,1775,126,58,0,16625,8,0.0,5
10058,1347,1775,126,58,0,16677,10,333.0,0
10059,1347,1775,126,58,0,20194,1,304.0,1
10060,1347,1775,126,58,0,25521,4,301.0,1
10061,1349,173,36,23,0,2821,0,0.0,0
10062,1349,173,36,23,0,4327,0,0.0,0
10063,1349,173,36,23,0,8373,7,1303.0,3
10064,1349,173,36,23,0,37377,2,0.0,0
10065,1351,572,171,185,0,3511,8,2548.0,1
10066,1351,572,171,185,0,4507,4,186.0,0
10067,1351,572,171,185,0,4892,3,824.0,0
10068,1351,572,171,185,0,4983,2,1224.0,0
10069,1351,572,171,185,0,5052,0,0.0,0
10070,1351,572,171,185,0,5053,0,0.0,0
10071,1351,572,171,185,0,7246,4,317.0,4
10072,1351,572,171,185,0,7298,2,0.0,0
10073,1351,572,171,185,0,7299,4,0.0,1
10074,1351,572,171,185,0,8010,3,402.0,2
10075,1351,572,171,185,0,8016,2,0.0,1
10076,1351,572,171,185,0,8154,2,0.0,2
10077,1351,572,171,185,0,8432,0,0.0,0
10078,1351,572,171,185,0,8492,2,0.0,0
10079,1351,572,171,185,0,8503,1,0.0,2
10080,1351,572,171,185,0,8507,3,0.0,1
10081,1351,572,171,185,0,8584,12,0.0,0
10082,1351,572,171,185,0,8698,0,0.0,0
10083,1351,572,171,185,0,8743,1,0.0,0
10084,1351,572,171,185,0,8840,2,0.0,0
10085,1351,572,171,185,0,12889,4,0.0,1
10086,1351,572,171,185,0,50889,1,198.0,2
10087,1351,572,171,185,0,56077,0,100.0,0
10088,1352,5859,783,595,7,2831,16,0.0,0
10089,1352,5859,783,595,7,2833,7,0.0,4
10090,1352,5859,783,595,7,2835,2,0.0,4
10091,1352,5859,783,595,7,2836,3,0.0,1
10092,1352,5859,783,595,7,2941,0,0.0,0
10093,1352,5859,783,595,7,3008,6,0.0,5
10094,1352,5859,783,595,7,3397,10,0.0,3
10095,1352,5859,783,595,7,3478,9,0.0,3
10096,1352,5859,783,595,7,3557,6,0.0,0
10097,1352,5859,783,595,7,3569,10,0.0,2
10098,1352,5859,783,595,7,3570,13,0.0,2
10099,1352,5859,783,595,7,3594,8,0.0,1
10100,1352,5859,783,595,7,3627,4,0.0,0
10101,1352,5859,783,595,7,3747,3,0.0,1
10102,1352,5859,783,595,7,41149,0,0.0,0
10103,1352,5859,783,595,7,41173,1,0.0,5
10104,1352,5859,783,595,7,41290,4,0.0,5
10105,1352,5859,783,595,7,41412,3,0.0,2
10106,1352,5859,783,595,7,41495,0,0.0,2
10107,1352,5859,783,595,7,43506,1,0.0,2
10108,1352,5859,783,595,7,43508,2,0.0,0
10109,1352,5859,783,595,7,43510,0,0.0,0
10110,1352,5859,783,595,7,43652,1,0.0,0
10111,1352,5859,783,595,7,43653,4,0.0,0
10112,1352,5859,783,595,7,43654,1,0.0,0
10113,1352,5859,783,595,7,44014,4,0.0,1
10114,1352,5859,783,595,7,44038,1,0.0,9
10115,1352,5859,783,595,7,44106,11,0.0,2
10116,1352,5859,783,595,7,44114,1,0.0,4
10117,1352,5859,783,595,7,44120,2,0.0,0
10118,1352,5859,783,595,7,44151,2,0.0,0
10119,1352,5859,783,595,7,44182,2,0.0,0
10120,1352,5859,783,595,7,44183,2,0.0,4
10121,1352,5859,783,595,7,44248,2,0.0,0
10122,1352,5859,783,595,7,44284,1,0.0,0
10123,1352,5859,783,595,7,44510,0,0.0,1
10124,1352,5859,783,595,7,44512,3,0.0,1
10125,1352,5859,783,595,7,44545,4,0.0,1
10126,1352,5859,783,595,7,44601,1,0.0,0
10127,1352,5859,783,595,7,44611,2,0.0,1
10128,1352,5859,783,595,7,44618,1,0.0,0
10129,1352,5859,783,595,7,44635,3,0.0,6
10130,1352,5859,783,595,7,44698,1,0.0,0
10131,1352,5859,783,595,7,44714,1,0.0,2
10132,1352,5859,783,595,7,44721,0,0.0,1
10133,1352,5859,783,595,7,44758,2,0.0,0
10134,1352,5859,783,595,7,45011,0,0.0,1
10135,1352,5859,783,595,7,45205,1,0.0,0
10136,1352,5859,783,595,7,45229,-1,0.0,2
10137,1352,5859,783,595,7,45613,0,0.0,0
10138,1352,5859,783,595,7,45876,7,0.0,2
10139,1352,5859,783,595,7,46390,1,0.0,1
10140,1352,5859,783,595,7,46395,2,0.0,6
10141,1352,5859,783,595,7,46438,2,0.0,3
10142,1352,5859,783,595,7,47025,4,0.0,0
10143,1352,5859,783,595,7,47042,2,0.0,3
10144,1352,5859,783,595,7,47076,8,0.0,3
10145,1352,5859,783,595,7,47138,9,0.0,1
10146,1352,5859,783,595,7,47147,1,0.0,5
10147,1352,5859,783,595,7,47161,1,0.0,1
10148,1352,5859,783,595,7,47208,2,0.0,0
10149,1352,5859,783,595,7,47210,0,0.0,0
10150,1352,5859,783,595,7,47437,3,0.0,5
10151,1352,5859,783,595,7,47488,2,0.0,0
10152,1352,5859,783,595,7,47501,4,0.0,4
10153,1352,5859,783,595,7,47503,1,0.0,0
10154,1352,5859,783,595,7,47589,4,0.0,4
10155,1352,5859,783,595,7,47686,9,0.0,5
10156,1352,5859,783,595,7,47839,3,0.0,0
10157,1352,5859,783,595,7,47843,0,0.0,2
10158,1352,5859,783,595,7,47851,0,0.0,0
10159,1352,5859,783,595,7,47901,5,0.0,4
10160,1352,5859,783,595,7,47953,6,0.0,1
10161,1352,5859,783,595,7,47958,5,0.0,2
10162,1352,5859,783,595,7,47962,1,0.0,3
10163,1352,5859,783,595,7,48011,3,0.0,5
10164,1352,5859,783,595,7,48492,1,0.0,4
10165,1352,5859,783,595,7,48493,2,0.0,0
10166,1352,5859,783,595,7,48504,5,0.0,3
10167,1352,5859,783,595,7,48645,3,0.0,0
10168,1352,5859,783,595,7,48691,4,0.0,1
10169,1352,5859,783,595,7,48768,1,0.0,2
10170,1352,5859,783,595,7,48803,0,0.0,1
10171,1352,5859,783,595,7,49316,3,0.0,0
10172,1352,5859,783,595,7,49317,0,0.0,3
10173,1352,5859,783,595,7,49502,4,0.0,0
10174,1352,5859,783,595,7,49535,1,0.0,0
10175,1352,5859,783,595,7,49545,4,0.0,0
10176,1352,5859,783,595,7,49572,4,0.0,1
10177,1352,5859,783,595,7,49588,2,0.0,0
10178,1352,5859,783,595,7,49597,1,0.0,1
10179,1352,5859,783,595,7,49633,2,214.0,0
10180,1352,5859,783,595,7,49767,12,0.0,3
10181,1352,5859,783,595,7,49823,1,0.0,1
10182,1352,5859,783,595,7,49827,1,0.0,2
10183,1352,5859,783,595,7,49831,5,0.0,0
10184,1352,5859,783,595,7,49920,5,0.0,1
10185,1352,5859,783,595,7,50065,2,0.0,0
10186,1352,5859,783,595,7,61623,1,0.0,1
10187,1352,5859,783,595,7,61624,1,0.0,0
10188,1352,5859,783,595,7,61627,1,0.0,0
10189,1352,5859,783,595,7,61634,2,0.0,2
10190,1352,5859,783,595,7,61974,1,0.0,2
10191,1352,5859,783,595,7,62001,1,0.0,0
10192,1352,5859,783,595,7,83857,0,0.0,1
10193,1352,5859,783,595,7,89852,2,0.0,9
10194,1352,5859,783,595,7,90065,2,0.0,9
10195,1352,5859,783,595,7,90273,0,0.0,1
10196,1352,5859,783,595,7,90600,2,0.0,0
10197,1352,5859,783,595,7,91161,5,0.0,0
10198,1352,5859,783,595,7,91265,4,0.0,2
10199,1352,5859,783,595,7,91400,0,0.0,1
10200,1352,5859,783,595,7,91541,1,0.0,0
10201,1352,5859,783,595,7,91555,5,0.0,1
10202,1352,5859,783,595,7,91850,1,0.0,0
10203,1352,5859,783,595,7,91921,1,0.0,0
10204,1352,5859,783,595,7,91993,2,0.0,3
10205,1352,5859,783,595,7,92204,2,0.0,2
10206,1352,5859,783,595,7,92454,13,0.0,1
10207,1352,5859,783,595,7,92633,10,0.0,0
10208,1352,5859,783,595,7,92749,2,0.0,9
10209,1352,5859,783,595,7,92820,3,0.0,2
10210,1352,5859,783,595,7,92830,2,0.0,0
10211,1352,5859,783,595,7,92833,6,0.0,0
10212,1352,5859,783,595,7,93409,2,0.0,4
10213,1352,5859,783,595,7,97474,0,0.0,1
10214,1352,5859,783,595,7,97493,3,0.0,4
10215,1352,5859,783,595,7,97587,2,0.0,2
10216,1352,5859,783,595,7,97707,1,0.0,0
10217,1352,5859,783,595,7,97903,3,0.0,2
10218,1352,5859,783,595,7,99285,2,0.0,0
10219,1352,5859,783,595,7,99840,5,0.0,0
10220,1352,5859,783,595,7,99908,2,0.0,0
10221,1352,5859,783,595,7,99982,2,0.0,1
10222,1352,5859,783,595,7,100180,3,0.0,0
10223,1352,5859,783,595,7,100387,0,0.0,3
10224,1352,5859,783,595,7,100969,9,0.0,3
10225,1352,5859,783,595,7,101246,1,0.0,1
10226,1352,5859,783,595,7,103820,1,0.0,3
10227,1352,5859,783,595,7,103994,1,0.0,1
10228,1352,5859,783,595,7,104173,5,0.0,0
10229,1352,5859,783,595,7,104820,4,0.0,2
10230,1352,5859,783,595,7,104884,2,0.0,4
10231,1352,5859,783,595,7,105651,1,0.0,2
10232,1352,5859,783,595,7,109692,0,0.0,1
10233,1352,5859,783,595,7,109989,1,0.0,1
10234,1352,5859,783,595,7,112597,1,0.0,1
10235,1352,5859,783,595,7,112672,0,0.0,1
10236,1352,5859,783,595,7,113529,8,0.0,3
10237,1352,5859,783,595,7,113531,5,0.0,0
10238,1352,5859,783,595,7,113689,0,0.0,0
10239,1354,106,2,0,0,97688,1,33.0,0
10240,1354,106,2,0,0,97859,0,0.0,0
10241,1355,286,26,23,0,3141,4,0.0,0
10242,1355,286,26,23,0,3149,1,0.0,0
10243,1355,286,26,23,0,3169,2,0.0,3
10244,1355,286,26,23,0,5637,1,0.0,0
10245,1355,286,26,23,0,16060,9,0.0,4
10246,1356,745,129,115,1,192,3,1597.0,1
10247,1356,745,129,115,1,928,5,2162.0,3
10248,1356,745,129,115,1,1038,1,0.0,0
10249,1356,745,129,115,1,1050,9,0.0,3
10250,1356,745,129,115,1,1110,3,0.0,0
10251,1356,745,129,115,1,1324,4,293.0,0
10252,1356,745,129,115,1,1424,4,876.0,3
10253,1356,745,129,115,1,2119,1,566.0,0
